address,price,dong_may,cpu,ram,o_cung,man_hinh,card_man_hinh,kich_thuoc,khoi_luong,pin,he_dieu_hanh,do_phan_giai
https://phongvu.vn/may-tinh-xach-tay-laptop-hp-240-g10-8f136pa-i5-1335u-bac--s230901131,19590000,HP,Intel Core i5-1335U,1 x 16GB,512GB SSD M.2 NVMe,14 inch,Onboard  Intel Iris Xe Graphics,32.4 x 21.5 x 1.79 cm,1.4,3 cell,Windows 11 Home SL,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-hp-victus-16-r0129tx-8c5n4pa-i7-13700h-den--s230803457,32690000,HP,Intel Core i7-13700H,2 x 8GB,512GB SSD M.2 NVMe,16.1 inch,RTX 3050  6GB  GDDR6 / Intel Iris Xe Graphics,36.9 x 25.94 x 2.29,2.3,4 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-asus-vivobook-x1404za-nk300w-i3-1215u-xanh--s230802029,11290000,ASUS,Intel Core i3-1215U,1 x 8GB,256GB SSD M.2 NVMe,14 inch,Onboard  Intel UHD Graphics,32.49 x 21.39 x 1.79 cm,1.4,3 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-msi-stealth-16-mercedes-amg-motorsport-a13vg-i9-13900h-xam--s230704092,80990000,MSI,Intel Core i9-13900H,2 x 16GB,2TB SSD M.2 NVMe,16 inch,RTX 4070  8GB  GDDR6 / Intel Iris Xe Graphics,355.8 x 259.7 x 19.95 mm,1.9,4 cell,Windows 11 Home,3840 x 2400
https://phongvu.vn/may-tinh-xach-tay-laptop-lenovo-yoga-pro-9-14ibp8-83bu002xvn-i9-13905h-tidal-teal--s230704094,54990000,Lenovo,Intel Core i9-13905H,32GB Onboard,1TB SSD M.2 NVMe,14.5 inch,RTX 4060  8GB  GDDR6 / Intel Iris Xe Graphics,32.695 x 22.354 x 1.76 cm,1.7,75 Wh  Pin liền,Windows 11 Home SL + Office Home & Student 2021,3072 x 1920
https://phongvu.vn/may-tinh-xach-tay-laptop-hp-elite-x360-1040-g10-876d3pa-i7-1355u-bac--s230704100,48990000,HP,Intel Core i7-1355U,16GB Onboard,1TB SSD M.2 NVMe,14 inch,Intel Iris Xe Graphics,31.56 x 22.58 x 1.92 cm,1.3,3 cell,Windows 11 Pro,1920 x 1200
https://phongvu.vn/laptop-acer-aspire-3-a314-36m-37fm-i3-n305-bac--s230703422,9990000,ACER,Intel Core i3-N305,8GB Onboard,256GB SSD M.2 NVMe,14 inch,Intel UHD Graphics,328.3 x 217.15 x 18 mm,1.4,40 Wh  Pin liền,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-asus-rog-flow-x13-gv302xu-mu223w-amd-ryzen-9-7940hs-den--s230603829,52990000,ASUS,AMD Ryzen 9 7940HS,2 x 8GB Onboard,1TB SSD M.2 NVMe,13.4 inch,RTX 4050  6GB  GDDR6 / AMD Radeon 780M,29.9 x 21.2 x 1.67 - 1.87 cm,1.3,4 cell,Windows 11 Home,2560 x 1600
https://phongvu.vn/may-tinh-xach-tay-laptop-msi-raider-ge78hx-13vi-408vn-i9-13980hx-den--s230603836,109990000,MSI,Intel Core i9-13980HX,2 x 32GB,4TB SSD M.2 NVMe,17 inch,RTX 4090  16GB  GDDR6 / Intel UHD Graphics 770,380 x 298 x 22.85 mm,3.1,4 cell,Windows 11 Home,2560 x 1600
https://phongvu.vn/may-tinh-xach-tay-laptop-msi-vector-gp68hx-12vh-070vn-i9-12900hx-xam--s230603835,61990000,MSI,Intel Core i9-12900HX,2 x 8GB,1TB SSD M.2 NVMe,16 inch,RTX 4080  12GB  GDDR6 / Intel UHD Graphics 770,357 x 284.05 x 22.20 mm,2.7,4 cell,Windows 11 Home,1920 x 1200
https://phongvu.vn/may-tinh-xach-tay-laptop-dell-latitude-5430-l5430i714u-512-i7-1255u--s230600767,28750000,Dell,Intel Core i7-1255U,,,,,,,,
https://phongvu.vn/may-tinh-xach-tay-laptop-dell-vostro-15-3530-80gg91-i7-1355u-xam--s230502459,25490000,Dell,Intel Core i7-1355U,2 x 8GB,512GB SSD M.2 NVMe,15.6 inch,GeForce MX550  2GB  GDDR6 / Intel Iris Xe Graphics,35.85 x 23.56 x 1.90 cm,1.7,4 cell,Windows 11 Home SL + Office Home & Student 2021,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-asus-zenbook-s-13-oled-ux5304va-nq126w-i7-1355u-xam--s230502462,44990000,ASUS,Intel Core i7-1355U,32GB Onboard,1TB SSD M.2 NVMe,13.3 inch,Onboard  Intel Iris Xe Graphics,29.62 x 21.63 x 1.09 ~ 1.18 cm,1,4 cell,Windows 11 Home,2880 x 1800
https://phongvu.vn/may-tinh-xach-tay-laptop-asus-vivobook-go-14-e1404fa-nk177w-amd-ryzen-5-7520u-bac--s230502464,14490000,ASUS,AMD Ryzen 5 7520U,16GB Onboard,512GB SSD M.2 NVMe,14 inch,Onboard  AMD Radeon 610M,32.45 x 21.39 x 1.79 cm,1.4,3 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-msi-creator-m16-b13ve-830vn-i7-13700h-den--s230502034,39990000,MSI,Intel Core i7-13700H,16GB,512GB SSD M.2 NVMe,16 inch,RTX 4050  6GB  GDDR6 / Intel Iris Xe Graphics,35.9 x 25.9 x 2.395 mm,2.3,3 cell,Windows 11 Home,1920 x 1200
https://phongvu.vn/may-tinh-xach-tay-laptop-msi-creator-z16-hx-studio-b13vfto-063vn-i7-13700hx-xam--s230502033,68990000,MSI,Intel Core i7-13700HX,32GB,2TB SSD M.2 NVMe,16 inch,RTX 4060  8GB  GDDR6 / Intel UHD Graphics 770,35.9 x 25.6 x 1.84 cm,2.3,4 cell,Windows 11 Home,2560 x 1600
https://phongvu.vn/may-tinh-xach-tay-laptop-msi-prestige-14-evo-b13m-401vn-i5-13500h-bac--s230502036,26990000,MSI,Intel Core i5-13500H,16GB Onboard,512GB SSD M.2 NVMe,14 inch,Onboard  Intel Iris Xe Graphics,31.4 x 22.75 x 1.79 mm,1.5,4 cell,Windows 11 Home,1920 x 1200
https://phongvu.vn/may-tinh-xach-tay-laptop-dell-xps-13-plus-71013325-i5-1340p-bac--s230500914,55490000,Dell,Intel Core i5-1340P,16GB Onboard,512GB SSD M.2 NVMe,13.4 inch,Onboard  Intel Iris Xe Graphics,295 x 199 x 15.2 mm,1.2,3 cell,Windows 11 Home,3456 x 2160
https://phongvu.vn/may-tinh-xach-tay-laptop-hp-240-g9-i3-1215u-6l1x5pa-i3-1215u-bac--s230500938,13590000,HP,Intel Core i3-1215U,1 x 4GB,256GB SSD M.2 NVMe,14 inch,Onboard  Intel UHD Graphics,32.4 x 22.59 x 1.99 cm,1.4,3 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-msi-modern-15-b7m-099vn-amd-ryzen-5-7530u-den--s230500321,14490000,MSI,AMD Ryzen 5 7530U,1 x 8GB,512GB SSD M.2 NVMe,15.6 inch,Onboard  AMD Radeon Graphics,359 x 241 x 19.9 mm,1.7,3 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-asus-rog-zephyrus-duo-16-gx650pz-nm031w-amd-ryzen-9-7945hx-den--s230500318,125000000,ASUS,AMD Ryzen 9 7945HX,2 x 16GB,1TB SSD M.2 NVMe,16 inch,RTX 4080  12GB  GDDR6 / AMD Radeon 610M,35.5 x 26.6 x 2.05 ~ 2.97 cm,2.6,4 cell,Windows 11 Home,2560 x 1600
https://phongvu.vn/may-tinh-xach-tay-laptop-asus-vivobook-14x-oled-a1403za-km066w-i5-12500h-xanh--s230500324,21490000,ASUS,Intel Core i5-12500H,8GB Onboard,512GB SSD M.2 NVMe,14 inch,Onboard  Intel Iris Xe Graphics,31.71 x 22.20 x 1.99 cm,1.6,3 cell,Windows 11 Home,2880 x 1800
https://phongvu.vn/may-tinh-xach-tay-laptop-asus-rog-zephyrus-g14-ga402nj-l4056w-amd-ryzen-7-7735hs-xam--s230500319,42990000,ASUS,AMD Ryzen 7 7735HS,16GB (8GB + 8GB Onboard),512GB SSD M.2 NVMe,14 inch,RTX 3050  6GB  GDDR6 / AMD Radeon 680M,31.2 x 22.7 x 1.95 ~ 2.05 cm,1.7,4 cell,Windows 11 Home,1920 x 1200
https://phongvu.vn/may-tinh-xach-tay-laptop-dell-vostro-3520-v5i3614w1-i3-1215u-xam--s230500075,13990000,Dell,Intel Core i3-1215U,1 x 8GB,256GB SSD M.2 NVMe,15.6 inch,Intel UHD Graphics,35.850 x 23.556 x 1.899 cm,1.8,3 cell,Windows 11 Home SL + Office Home & Student 2021,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-hp-elitebook-630-g9-7k9h3pa-i5-1235u-bac--s230402676,23990000,HP,Intel Core i5-1235U,1 x 16GB,512GB SSD M.2 NVMe,13.3 inch,Onboard  Intel Iris Xe Graphics,30.69 x 20.84 x 1.59 cm,1.3,3 cell,Windows 11 Home SL,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-acer-predator-helios-neo-phn16-71-74ba-nh-qlusv-004-i7-13700hx-den--s230402674,42990000,ACER,Intel Core i7-13700HX,2 x 8GB,512GB SSD M.2 NVMe,16 inch,RTX 4060  8GB  GDDR6 / Intel UHD Graphics 770,360.1  x 279.9 x 26.55 - 28.25 mm,2.6,4 cell,Windows 11 Home SL,2560 x 1600
https://phongvu.vn/may-tinh-xach-tay-laptop-msi-modern-14-c13m-612vn-i5-1335u-hong--s230402253,18490000,MSI,Intel Core i5-1335U,1 x 16GB,512GB SSD M.2 NVMe,14 inch,Onboard  Intel Iris Xe Graphics,319.9 x 223 x 19.35 mm,1.4,3 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-asus-tuf-gaming-a15-fa507nu-lp034w-amd-ryzen-7-7735hs-xam--s230401841,31490000,ASUS,AMD Ryzen 7 7735HS,1 x 8GB,512GB SSD M.2 NVMe,15.6 inch,RTX 4050  6GB  GDDR6 / AMD Radeon 680M,35.4 x 25.1 x 2.24 ~ 2.49 cm,2.2,4 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-msi-modern-14-c13m-610vn-i5-1335u-hong--s230402255,17990000,MSI,Intel Core i5-1335U,1 x 8GB,512GB SSD M.2 NVMe,14 inch,Onboard  Intel Iris Xe Graphics,319.9 x 223 x 19.35 mm,1.4,3 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-asus-vivobook-s3405va-km072w-i5-13500h-den--s230401844,22990000,ASUS,Intel Core i5-13500H,16GB (8GB + 8GB Onboard),512GB SSD M.2 NVMe,14 inch,Onboard  Intel Iris Xe Graphics,31.71 x 22.25 x 1.89 cm,1.4,3 cell,Windows 11 Home,2880 x 1800
https://phongvu.vn/may-tinh-xach-tay-laptop-asus-vivobook-pro-14-oled-k3405vc-km006w-i5-13500h-bac--s230401848,29490000,ASUS,Intel Core i5-13500H,16GB Onboard,512GB SSD M.2 NVMe,14 inch,RTX 3050  4GB  GDDR6 / Intel Iris Xe Graphics,31.71 x 22.25 x 1.89 cm,1.4,3 cell,Windows 11 Home,2880 x 1800
https://phongvu.vn/laptop-lg-gram-14z90r-g-ah53a5-i5-1340p-xam--s230401850,32490000,LG,Intel Core i5-1340P,16GB Onboard,256GB SSD M.2 NVMe,14 inch,Onboard  Intel Iris Xe Graphics,31.2 x 21.39  x 1.68 cm,1,72 Wh  Pin liền,Windows 11 Home,1920 x 1200
https://phongvu.vn/may-tinh-xach-tay-laptop-asus-vivobook-x1404va-nk125w-i5-1335u-bac--s230400587,15990000,ASUS,Intel Core i5-1335U,8GB Onboard,256GB SSD M.2 NVMe,14 inch,Onboard  Intel Iris Xe Graphics,32.49 x 21.39 x 1.79 cm,1.4,3 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-asus-gaming-rog-gu604vi-nm779w-i9-13900h-den--s230304290,80990000,ASUS,Intel Core i9-13900H,2 x 16GB,1TB SSD M.2 NVMe,16 inch,RTX 4070  8GB  GDDR6 / Intel Iris Xe Graphics,35.5 x 24.6 x 1.99 ~ 2.23 cm,2.1,4 cell,Windows 11 Home,2560 x 1600
https://phongvu.vn/may-tinh-xach-tay-laptop-msi-gaming-cyborg-15-a12ve-240vn-i7-12650h-den--s230304292,25490000,MSI,Intel Core i7-12650H,1 x 8GB,512GB SSD M.2 NVMe,15.6 inch,RTX 4050  6GB  GDDR6 / Intel UHD Graphics,35.936 x 2.5034 x 2.195 cm,2,3 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-asus-zenbook-ux8402vu-p1028w-i9-13900h-den--s230304300,64990000,ASUS,Intel Core i9-13900H,32GB Onboard,1TB SSD M.2 NVMe,14.5 inch,RTX 4050  6GB  GDDR6 / Intel Iris Xe Graphics,32.35 x 22.47 x 1.79 ~ 1.96 cm,1.7,4 cell,Windows 11 Home,2880 x 1800
https://phongvu.vn/may-tinh-xach-tay-laptop-asus-vivobook-pro-15-oled-k6502vu-ma090w-i9-13900h-bac--s230304301,40990000,ASUS,Intel Core i9-13900H,16GB (8GB + 8GB Onboard),512GB SSD M.2 NVMe,15.6 inch,RTX 4050  6GB  GDDR6 / Intel Iris Xe Graphics,35.63 x 23.53 x 1.99 ~ 2.00 cm,1.8,3 cell,Windows 11 Home,2880 x 1620
https://phongvu.vn/may-tinh-xach-tay-laptop-asus-rog-flow-z13-gz301vu-mu301w-i9-13900h-den--s230302703,57990000,ASUS,Intel Core i9-13900H,2 x 8GB Onbard,1TB SSD M.2 NVMe,13.4 inch,RTX 4050  6GB  GDDR6 / Intel Iris Xe Graphics,30.2 x 22.8 x 0.56 cm,1.2,4 cell,Windows 11 Home,2560 x 1600
https://phongvu.vn/may-tinh-xach-tay-laptop-asus-vivobook-s-14-flip-tp3402va-lz031w-i5-13500h-bac--s230302707,21990000,ASUS,Intel Core i5-13500H,16GB (8GB + 8GB Onboard),512GB SSD M.2 NVMe,14 inch,Onboard  Intel Iris Xe Graphics,31.32 x 22.76 x 1.89 cm,1.5,3 cell,Windows 11 Home,1920 x 1200
https://phongvu.vn/may-tinh-xach-tay-laptop-msi-katana-15-b13vfk-676vn-i7-13620h-den--s230302448,31990000,MSI,Intel Core i7-13620H,2 x 8GB,1TB SSD M.2 NVMe,15.6 inch,RTX 4060  8GB  GDDR6 / Intel UHD Graphics 770,359 x 259 x 24.9 mm,2.2,3 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-asus-rog-strix-scar-17-g733pz-ll980w-amd-ryzen-9-7945hx-den--s230300150,90000000,ASUS,AMD Ryzen 9 7945HX,2 x 16GB,1TB SSD M.2 NVMe,17.3 inch,RTX 4080  12GB  GDDR6 / AMD Radeon 610M,39.5 x 28.2 x 2.34 ~ 2.83 cm,3,4 cell,Windows 11 Home,2560 x 1440
https://phongvu.vn/may-tinh-xach-tay-laptop-asus-rog-strix-g18-g814ji-n6063w-i9-13980hx-xam--s230300151,70990000,ASUS,Intel Core i9-13980HX,2 x 16GB,1TB SSD M.2 NVMe,18 inch,RTX 4070  8GB  GDDR6 / Intel UHD Graphics 770,39.9 x 29.4 x 2.31 ~ 3.08 cm,3,4 cell,Windows 11 Home,2560 x 1600
https://phongvu.vn/may-tinh-xach-tay-laptop-asus-rog-zephyrus-g16-gu603vu-n3898w-i7-13620h-xam--s230300152,44990000,ASUS,Intel Core i7-13620H,16GB Onboard,512GB SSD M.2 NVMe,16 inch,RTX 4050  6GB  GDDR6 / Intel UHD Graphics 770,35.5 x 24.3 x 2.05 ~ 2.29 cm,2,4 cell,Windows 11 Home,1920 x 1200
https://phongvu.vn/laptop-msi-katana-15-b13vek-252vn-i7-13620h--s230300153,27990000,MSI,Intel Core i7-13620H,1 x 8GB,512GB SSD M.2 NVMe,15.6 inch,RTX 4050  6GB  GDDR6 / Intel UHD Graphics 770,359 x 259 x 24.9 mm,2.2,3 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-hp-probook-450-g9-6m0y4pa-i3-1215u-bac--s230300158,17290000,HP,Intel Core i3-1215U,1 x 8GB,256GB SSD M.2 NVMe,15.6 inch,Onboard  Intel UHD Graphics,30.69 x 20.84 x 1.59 cm,1.3,3 cell,Windows 11 Home SL,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-hp-240-g9-6l1y3pa-i5-1235u-bac--s230300155,20290000,HP,Intel Core i5-1235U,1 x 8GB,512GB SSD M.2 NVMe,14 inch,GeForce MX550  2GB  GDDR6 / Intel Iris Xe Graphics,32.4 x 22.59 x 1.99 cm,1.4,3 cell,Windows 11 Home SL,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-msi-creator-z16-a11uet-285vn-i9-11900h-xam--s230203963,66990000,MSI,Intel Core i9-11900H,2 x 16GB,1TB SSD M.2 NVMe,16 inch,RTX 3060  6GB  GDDR6 / Intel UHD Graphics,35.9 x 25.6 x 1.59 cm,2.2,4 cell,Windows 11 Home,2560 x 1600
https://phongvu.vn/may-tinh-xach-tay-laptop-lenovo-ideapad-5-pro-14itl6-82l300mavn-i7-1195g7-xam--s230203708,27990000,Lenovo,Intel Core i7-1195G7,16GB Onboard,512GB SSD M.2 NVMe,14 inch,Onboard  Intel Iris Xe Graphics,312.2 x 221 x 15.99 mm,1.4,56 Wh  Pin liền,Windows 11 Home SL,2240 x 1400
https://phongvu.vn/may-tinh-xach-tay-laptop-asus-rog-strix-scar-15-g533zm-ln2210w-i7-12700h-den--s230201951,43990000,ASUS,Intel Core i7-12700H,1 x 16GB,512GB SSD M.2 NVMe,15.6 inch,RTX 3060  6GB  GDDR6 / Intel Iris Xe Graphics,35.4 x 25.9 x 2.26 ~ 2.72 cm,2.3,4 cell,Windows 11 Home,2560 x 1440
https://phongvu.vn/may-tinh-xach-tay-laptop-asus-vivobook-14x-m1403qa-ly024w-amd-ryzen-7-5800h-bac--s230201528,17490000,ASUS,Ryzen 7 5800H,8GB Onboard,512GB SSD M.2 NVMe,14 inch,AMD Radeon Graphics,31.71 x 22.20 x 1.99 cm,1.6,3 cell,Windows 11 Home,1920 x 1200
https://phongvu.vn/asus-rog-strix-scar-18-g834jy-n6039w-i9--s230201308,125000000,ASUS,Intel Core i9-13980HX,2 x 32GB,2TB SSD M.2 NVMe,18 inch,RTX 4090  16GB  GDDR6 / Intel UHD Graphics 770,39.9 x 29.4 x 2.31 ~ 3.08 cm,3.1,4 cell,Windows 11 Home,2560 x 1600
https://phongvu.vn/asus-rog-strix-scar-16-g634jz-n4029w-i9--s230201310,95000000,ASUS,Intel Core i9-13980HX,2 x 16GB,1TB SSD M.2 NVMe,16 inch,RTX 4080  12GB  GDDR6 / Intel UHD Graphics 770,35.4 x 26.4 x 2.26 ~ 3.04 cm,2.5,4 cell,Windows 11 Home,2560 x 1600
https://phongvu.vn/may-tinh-xach-tay-laptop-hp-240-g9-6l1x7pa-i3-1215u-bac--s230100438,14190000,HP,Intel Core i3-1215U,1 x 8GB,256GB SSD M.2 NVMe,14 inch,Onboard  Intel UHD Graphics,32.4 x 22.59 x 1.99 cm,1.4,3 cell,Windows 11 Home SL,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-hp-omen-16-n0085ax-7c144pa-amd-ryzen-9-6900hx-den--s230100465,62890000,HP,AMD Ryzen 9 6900HX,2 x 16GB,1TB SSD M.2 NVMe,16.1 inch,RTX 3070Ti  8GB  GDDR6 / AMD Radeon 680M,36.9 x 24.8 x 2.3 cm,2.3,6 cell,Windows 11 Home SL,2560 x 1440
https://phongvu.vn/asus-vivobook-pro-16-k6602zc-mx079w--s230100262,32990000,ASUS,Intel Core i5-12450H,16GB Onboard,512GB SSD M.2 NVMe,16 inch,RTX 3050  4GB  GDDR6 / Intel UHD Graphics,35.53 x 25.20 x 1.99 cm,1.9,6 cell,Windows 11 Home,3200 x 2000
https://phongvu.vn/may-tinh-xach-tay-laptop-dell-vostro-14-3420-fd9gg-i5-1235u-xam--s221201939,20990000,Dell,Intel Core i5-1235U,1 x 8GB,512GB SSD M.2 NVMe,14 inch,GeForce MX550  2GB  GDDR6 / Intel Iris Xe Graphics,32.13 x 21.98 x 1.95 cm,1.5,3 cell,Windows 11 Home SL + Office Home & Student 2021,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-hp-victus-15-fa0108tx-7c0x0pa-i7-12700h-xanh--s221201383,32990000,HP,Intel Core i7-12700H,2 x 8GB,512GB SSD M.2 NVMe,15.6 inch,RTX 3050Ti  4GB  GDDR6 / Intel Iris Xe Graphics,35.79 x 25.5 x 2.35 cm,2.3,4 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-asus-expertbook-flip-b5302fba-lg0081w-i5-1235u-den--s221201475,29490000,ASUS,Intel Core i5-1235U,16GB (8GB + 8GB Onboard),512GB SSD M.2 NVMe,13.3 inch,Onboard  Intel Iris Xe Graphics,30.90 x 21.06 x 1.69 cm,1.2,4 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-asus-zenbook-17-fold-oled-ux9702aa-md014w-i7-1250u-den--s221201477,89990000,ASUS,Intel Core i7-1250U,16GB Onboard,1TB SSD M.2 NVMe,17.3 inch,Onboard  Intel Iris Xe Graphics,37.85 x 28.76 x 0.87 ~ 1.29 cm,1.5,4 cell,Windows 11 Home,2560 x 1920
https://phongvu.vn/asus-expertbook-b5-b5302cba-eg0084w--s221201476,28490000,ASUS,Intel Core i5-1235U,16GB (8GB + 8GB Onboard),512GB SSD M.2 NVMe,13.3 inch,Onboard  Intel Iris Xe Graphics,30.90 x 21.06 x 1.69 cm,1.2,4 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-hp-envy-x360-13-bf0113tu-7c0v8pa-i5-1230u-xanh--s221201224,28790000,HP,Intel Core i5-1230U,8GB Onboard,512GB SSD M.2 NVMe,13.3 inch,Onboard  Intel Iris Xe Graphics,29.83 x 21.49 x 1.61 cm,1.3,4 cell,Windows 11 Home,2880 x 1800
https://phongvu.vn/may-tinh-xach-tay-laptop-hp-envy-x360-13-bf0092tu-76v59pa-i7-1250u-xanh--s221201226,32590000,HP,Intel Core i7-1250U,8GB Onboard,512GB SSD M.2 NVMe,13.3 inch,Onboard  Intel Iris Xe Graphics,29.83 x 21.49 x 1.61 cm,1.3,4 cell,Windows 11 Home,2880 x 1800
https://phongvu.vn/may-tinh-xach-tay-laptop-hp-240-g9-6l1x0pa-i3-1215u-bac--s221200159,13490000,HP,Intel Core i3-1215U,1 x 4GB,256GB SSD M.2 NVMe,14 inch,Onboard  Intel UHD Graphics,32.4 x 22.59 x 1.99 cm,1.5,3 cell,Windows 11 Home SL,1366 x 768
https://phongvu.vn/may-tinh-xach-tay-laptop-hp-14s-dq2644tu-7c0w6pa-i3-1115g4-bac--s221200054,12590000,HP,Intel Core i3-1115G4,1 x 8GB,256GB SSD M.2 NVMe,14 inch,Onboard  Intel UHD Graphics,32.4 x 22.5 x 1.79 cm,1.4,3 cell,Windows 11 Home SL,1920 x 1080
https://phongvu.vn/hp-victus-16-d1193tx-7c138pa--s221200055,27690000,HP,Intel Core i5-12500H,1 x 8GB,512GB SSD M.2 NVMe,16.1 inch,RTX 3050  4GB  GDDR6 / Intel Iris Xe Graphics,37 x 26 x 2.35 cm,2.4,4 cell,Windows 11 Home SL,1920 x 1080
https://phongvu.vn/hp-pavilion-x360-14-ek0133tu-7c0p7pa--s221200059,23190000,HP,Intel Core i5-1235U,16GB Onboard,512GB SSD M.2 NVMe,14 inch,Onboard  Intel Iris Xe Graphics,32.2 x 21 x 1.99 cm,1.5,3 cell,Windows 11 Home SL,1920 x 1080
https://phongvu.vn/hp-pavilion-x360-14-ek0135tu-7c0w5pa--s221200058,21590000,HP,Intel Core i5-1235U,8GB Onboard,512GB SSD M.2 NVMe,14 inch,Onboard  Intel Iris Xe Graphics,32.2 x 21 x 1.99 cm,1.5,3 cell,Windows 11 Home SL,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-hp-pavilion-x360-14-ek0130tu-7c0p5pa-3-1215u-vang--s221200062,17390000,HP,Intel Core i3-1215U,8GB Onboard,256GB SSD M.2 NVMe,14 inch,Onboard  Intel UHD Graphics,32.2 x 21 x 1.99 cm,1.5,3 cell,Windows 11 Home SL,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-hp-pavilion-x360-14-ek0131tu-7c0p6pa-i3-1215u-xanh--s221200063,16990000,HP,Intel Core i3-1215U,8GB Onboard,256GB SSD M.2 NVMe,14 inch,Onboard  Intel UHD Graphics,32.2 x 21 x 1.99 cm,1.5,3 cell,Windows 11 Home SL,1920 x 1080
https://phongvu.vn/hp-pavilion-15-eg2062tx-7c0w7pa--s221200066,21390000,HP,Intel Core i5-1235U,1 x 8GB,512GB SSD M.2 NVMe,15.6 inch,GeForce MX550  2GB  GDDR6 / Intel Iris Xe Graphics,36.02 x 23.4 x 1.79 cm,1.7,3 cell,Windows 11 Home SL,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-hp-pavilion-15-eg2084tu-7c0q6pa-i5-1240p-vang--s221200071,18790000,HP,Intel Core i5-1240P,2 x 4GB,256GB SSD M.2 NVMe,15.6 inch,Onboard  Intel Iris Xe Graphics,36.02 x 23.4 x 1.79 cm,1.7,3 cell,Windows 11 Home SL,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-hp-envy-16-h0205tx-7c0t2pa-i9-12900h-bac--s221200075,65390000,HP,Intel Core i9-12900H,2 x 16GB,512GB SSD M.2 NVMe,16 inch,RTX 3060  6GB  GDDR6 / Intel Iris Xe Graphics,35.74 x 25.18 x 1.99 cm,2.3,6 cell,Windows 11 Home SL,3840 x 2400
https://phongvu.vn/may-tinh-xach-tay-laptop-hp-envy-16-h0206tx-7c0t3pa-i9-12900h-bac--s221200077,62990000,HP,Intel Core i9-12900H,2 x 8GB,512GB SSD M.2 NVMe,16 inch,RTX 3060  6GB  GDDR6 / Intel Iris Xe Graphics,35.74 x 25.18 x 1.99 cm,2.3,6 cell,Windows 11 Home SL,3840 x 2400
https://phongvu.vn/may-tinh-xach-tay-laptop-hp-envy-16-h0207tx-7c0t4pa-i7-12700h-bac--s221200076,51990000,HP,Intel Core i7-12700H,2 x 8GB,512GB SSD M.2 NVMe,16 inch,RTX 3060  6GB  GDDR6 / Intel Iris Xe Graphics,35.74 x 25.18 x 1.99 cm,2.3,6 cell,Windows 11 Home SL,3840 x 2400
https://phongvu.vn/may-tinh-xach-tay-laptop-hp-elitebook-830-g9-6z973pa-i7-1255u-bac--s221200154,36990000,HP,Intel Core i7-1255U,8GB Onboard,512GB SSD M.2 NVMe,13.3 inch,Onboard  Intel Iris Xe Graphics,30.01 x 21.48 x 1.92 cm,1.2,3 cell,Windows 11 Pro,1920 x 1200
https://phongvu.vn/may-tinh-xach-tay-laptop-hp-245-g9-6l1n8pa-amd-ryzen-5-5625u-bac--s221200157,15390000,HP,AMD Ryzen 5 5625U,1 x 8GB,256GB SSD M.2 NVMe,14 inch,Onboard  AMD Radeon Graphics,32.4 x 22.59 x 1.99 cm,1.5,3 cell,Windows 11 Home SL,1920 x 1080
